run	year	lct	area
29	15	shrub	830200
29	15	urban	35700
29	15	water	443900
29	16	crop	2036500
29	16	grass	222600
29	16	oak	2375600
29	16	pine	1052500
29	16	shrub	829600
29	16	urban	35700
29	16	water	443900
29	17	crop	2025300
29	17	grass	222400
29	17	oak	2373600
29	17	pine	1046200
29	17	shrub	827500
29	17	urban	35700
29	17	water	443900
29	18	crop	2040400
29	18	grass	222500
29	18	oak	2375800
29	18	pine	1054000
29	18	shrub	830700
29	18	urban	35700
29	18	water	443900
29	19	crop	2038600
29	19	grass	222300
29	19	oak	2375900
29	19	pine	1053500
29	19	shrub	830100
29	19	urban	35700
29	19	water	443900
29	20	crop	2038100
29	20	grass	222700
29	20	oak	2373800
29	20	pine	1052000
29	20	shrub	830700
29	20	urban	35700
29	20	water	443900
30	1	crop	2023500
30	1	grass	221000
30	1	oak	2362900
30	1	pine	1048300
30	1	shrub	828700
30	1	urban	35700
30	1	water	443900
30	2	crop	2038700
30	2	grass	222600
30	2	oak	2375000
30	2	pine	1054500
30	2	shrub	830600
30	2	urban	35700
30	2	water	443900
30	3	crop	2035500
30	3	grass	222200
30	3	oak	2370600
30	3	pine	1048500
30	3	shrub	829400
30	3	urban	35700
30	3	water	443900
30	4	crop	2023300
30	4	grass	221700
30	4	oak	2365500
30	4	pine	1048900
30	4	shrub	828700
30	4	urban	35700
30	4	water	443900
30	5	crop	2028500
30	5	grass	222100
30	5	oak	2366600
30	5	pine	1044800
30	5	shrub	828000
30	5	urban	35700
30	5	water	443900
30	6	crop	2036300
30	6	grass	222500
30	6	oak	2374200
30	6	pine	1052600
30	6	shrub	829400
30	6	urban	35700
30	6	water	443900
30	7	crop	2028500
30	7	grass	221700
30	7	oak	2366100
30	7	pine	1046700
30	7	shrub	828300
30	7	urban	35700
30	7	water	443900
30	8	crop	2035600
30	8	grass	222300
30	8	oak	2373200
30	8	pine	1050900
30	8	shrub	830100
30	8	urban	35700
30	8	water	443900
30	9	crop	2020700
30	9	grass	221500
30	9	oak	2355900
30	9	pine	1039200
30	9	shrub	827300
30	9	urban	35700
30	9	water	443900
30	10	crop	2027800
30	10	grass	221500
30	10	oak	2370300
30	10	pine	1047700
30	10	shrub	828600
30	10	urban	35700
30	10	water	443900
30	11	crop	2037600
30	11	grass	222500
30	11	oak	2373300
30	11	pine	1051400
30	11	shrub	829900
30	11	urban	35700
30	11	water	443900
30	12	crop	2038700
30	12	grass	222800
30	12	oak	2374900
30	12	pine	1053000
30	12	shrub	830500
30	12	urban	35700
30	12	water	443900
30	13	crop	2038800
30	13	grass	222400
30	13	oak	2376000
30	13	pine	1052900
30	13	shrub	829800
30	13	urban	35700
30	13	water	443900
30	14	crop	2036000
30	14	grass	222600
30	14	oak	2375400
30	14	pine	1052200
30	14	shrub	829500
30	14	urban	35700
30	14	water	443900
30	15	crop	2038700
30	15	grass	222500
30	15	oak	2373500
30	15	pine	1053500
30	15	shrub	830400
30	15	urban	35700
30	15	water	443900
30	16	crop	2033900
30	16	grass	222700
30	16	oak	2374000
30	16	pine	1052600
30	16	shrub	828800
30	16	urban	35700
30	16	water	443900
30	17	crop	2033600
30	17	grass	222100
30	17	oak	2369800
30	17	pine	1047100
30	17	shrub	830100
30	17	urban	35700
30	17	water	443900
30	18	crop	2033500
30	18	grass	221900
30	18	oak	2372100
30	18	pine	1051500
30	18	shrub	830200
30	18	urban	35700
30	18	water	443900
30	19	crop	2037700
30	19	grass	222600
30	19	oak	2373600
30	19	pine	1054200
30	19	shrub	830600
30	19	urban	35700
30	19	water	443900
30	20	crop	2017900
30	20	grass	221400
30	20	oak	2352600
30	20	pine	1034000
30	20	shrub	826800
30	20	urban	35700
30	20	water	443900
