run	year	lct	area
29	15	shrub	824800
29	15	urban	35700
29	15	water	443900
29	16	crop	2027400
29	16	grass	221700
29	16	oak	2365300
29	16	pine	1045100
29	16	shrub	828300
29	16	urban	35700
29	16	water	443900
29	17	crop	2036900
29	17	grass	222700
29	17	oak	2374400
29	17	pine	1048400
29	17	shrub	829700
29	17	urban	35700
29	17	water	443900
29	18	crop	2036400
29	18	grass	221200
29	18	oak	2372300
29	18	pine	1050700
29	18	shrub	829500
29	18	urban	35700
29	18	water	443900
29	19	crop	2035400
29	19	grass	222500
29	19	oak	2370500
29	19	pine	1047700
29	19	shrub	829100
29	19	urban	35700
29	19	water	443900
29	20	crop	2035600
29	20	grass	222200
29	20	oak	2371500
29	20	pine	1050200
29	20	shrub	829800
29	20	urban	35700
29	20	water	443900
30	1	crop	2019800
30	1	grass	220600
30	1	oak	2354600
30	1	pine	1036800
30	1	shrub	825900
30	1	urban	35700
30	1	water	443900
30	2	crop	2015700
30	2	grass	220900
30	2	oak	2351400
30	2	pine	1027700
30	2	shrub	824800
30	2	urban	35700
30	2	water	443900
30	3	crop	2014800
30	3	grass	220800
30	3	oak	2365900
30	3	pine	1039800
30	3	shrub	825200
30	3	urban	35700
30	3	water	443900
30	4	crop	2038500
30	4	grass	222400
30	4	oak	2375400
30	4	pine	1051500
30	4	shrub	829300
30	4	urban	35700
30	4	water	443900
30	5	crop	2025600
30	5	grass	219600
30	5	oak	2369200
30	5	pine	1046500
30	5	shrub	826400
30	5	urban	35700
30	5	water	443900
30	6	crop	2035200
30	6	grass	222000
30	6	oak	2374100
30	6	pine	1051600
30	6	shrub	830000
30	6	urban	35700
30	6	water	443900
30	7	crop	2036400
30	7	grass	221500
30	7	oak	2370200
30	7	pine	1047800
30	7	shrub	829100
30	7	urban	35700
30	7	water	443900
30	8	crop	2016000
30	8	grass	219300
30	8	oak	2349600
30	8	pine	1031900
30	8	shrub	826100
30	8	urban	35700
30	8	water	443900
30	9	crop	2028600
30	9	grass	221900
30	9	oak	2366700
30	9	pine	1043000
30	9	shrub	828000
30	9	urban	35700
30	9	water	443900
30	10	crop	2019200
30	10	grass	217300
30	10	oak	2357500
30	10	pine	1045200
30	10	shrub	828000
30	10	urban	35700
30	10	water	443900
30	11	crop	2031000
30	11	grass	219600
30	11	oak	2366000
30	11	pine	1049300
30	11	shrub	829200
30	11	urban	35700
30	11	water	443900
30	12	crop	2025700
30	12	grass	220900
30	12	oak	2359300
30	12	pine	1037600
30	12	shrub	826500
30	12	urban	35700
30	12	water	443900
30	13	crop	2032700
30	13	grass	221400
30	13	oak	2370700
30	13	pine	1051000
30	13	shrub	829200
30	13	urban	35700
30	13	water	443900
30	14	crop	2033100
30	14	grass	222100
30	14	oak	2371200
30	14	pine	1051300
30	14	shrub	829000
30	14	urban	35700
30	14	water	443900
30	15	crop	2033200
30	15	grass	221000
30	15	oak	2369900
30	15	pine	1050500
30	15	shrub	829800
30	15	urban	35700
30	15	water	443900
30	16	crop	2038400
30	16	grass	222500
30	16	oak	2376000
30	16	pine	1050500
30	16	shrub	829000
30	16	urban	35700
30	16	water	443900
30	17	crop	2034000
30	17	grass	221600
30	17	oak	2371100
30	17	pine	1050900
30	17	shrub	829000
30	17	urban	35700
30	17	water	443900
30	18	crop	2033900
30	18	grass	222500
30	18	oak	2372000
30	18	pine	1050200
30	18	shrub	829900
30	18	urban	35700
30	18	water	443900
30	19	crop	2038600
30	19	grass	221900
30	19	oak	2373400
30	19	pine	1050700
30	19	shrub	829600
30	19	urban	35700
30	19	water	443900
30	20	crop	2027100
30	20	grass	221900
30	20	oak	2360100
30	20	pine	1039500
30	20	shrub	827700
30	20	urban	35700
30	20	water	443900
